route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
1,135677:300693,MAINLINE to Current River,Waterfront Terminal,Cowan & Hodder,06:25:00,06:42:00,0 min,7.006,17.0,17.086814814814815,478.70577777777794,3293,-1.791,3.853839566086212,-,0.0,-
1,135606:303481,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,06:42:00,07:52:00,0.0 min,23.021,70.0,15.920429801777171,400.9533686021426,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,07:00:00
1,135650:302962,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,07:52:00,09:07:00,0.0 min,21.149,75.0,13.518301400560238,300.9213379218337,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,08:15:00
1,135611:299494,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,09:07:00,10:22:00,0.0 min,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,09:30:00
1,135074:303110,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,10:22:00,11:37:00,0.0 min,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,10:45:00
1,135061:301488,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,11:37:00,12:52:00,0.0 min,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,12:00:00
1,135079:303493,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,12:52:00,14:07:00,0.0 min,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,13:15:00
1,135066:299938,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,14:07:00,15:22:00,0.0 min,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,14:30:00
1,135084:303509,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,15:22:00,16:37:00,0.0 min,21.149,75.0,13.518301400560214,300.9213379218337,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,15:45:00
1,135071:299477,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,16:37:00,17:52:00,0.0 min,23.021,75.0,14.537572658920071,361.9170807396301,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,17:00:00
1,135049:303708,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,18:03:00,19:10:00,11.0 min,21.149,67.0,14.73913277310922,387.1866929171623,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,18:25:00
1,135039:300831,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,19:55:00,21:02:00,45.0 min,23.021,67.0,15.654003007518815,431.3116826351581,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,20:18:00
1,135053:303489,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,21:03:00,22:10:00,1.0 min,21.149,67.0,14.73913277310922,387.1866929171623,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,21:25:00
1,135042:300270,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,22:10:00,23:17:00,0.0 min,23.021,67.0,15.654003007518815,431.3116826351581,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,22:33:00
1,135056:299874,MAINLINE to City Hall,Mary & Neebing,City Hall Terminal,23:17:00,23:32:00,0.0 min,6.752,15.0,17.124848484848517,501.54666666666304,3272,-2.577,4.887440758293839,City Hall Terminal,6.752,23:32:00
